ItemID,Name,resourcename,ResourceVariation,Class,Category,BuyCategory,,,,,,,,,,,,,,,,,,,
80102,#CSO2_ITEM_NAME_CONSUMABLE_LEGHOLDTRAP,consumable_legholdtrap,default,item,consumable,trap,,,,,,,,,,,,,,,,,,,
80103,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv1,default,item,instant,backpack,,,,,,,,,,,,,,,,,,,
80104,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv2,default,item,instant,backpack,,,,,,,,,,,,,,,,,,,
80105,#CSO2_ITEM_NAME_INSTANT_BACKPACK,instant_backpack_lv3,default,item,instant,backpack,,,,,,,,,,,,,,,,,,,
90001,#CSO2_ITEM_NAME_COUPON_01_TEST,coupon_01,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
90002,#CSO2_ITEM_NAME_EXCHANGE_TICKET_01_TEST,exchange_ticket_01,default,bigmallexchange,item,item,,,,,,,,,,,,,,,,,,,
90003,#CSO2_ITEM_NAME_CHOI_TICKET,choi_ticket,default,couponexchange,item,item,,,,,,,,,,,,,,,,,,,
90004,#CSO2_ITEM_NAME_yuri_TICKET,yuri_ticket,default,couponexchange,item,item,,,,,,,,,,,,,,,,,,,
90005,#CSO2_ITEM_NAME_battle_fund_receiver,matchfunditem,default,matchfunditem,item,item,,,,,,,,,,,,,,,,,,,
91101,#CSO2_ITEM_NAME_SUB_HMZ,sub_hmz,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91102,#CSO2_ITEM_NAME_SUB_PC,sub_pc,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91103,#CSO2_ITEM_NAME_SUB_CANADA,sub_canada,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91104,#CSO2_ITEM_NAME_SUB_TISSOT,sub_tissot,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91105,#CSO2_ITEM_NAME_SUB_CANNON,sub_cannon,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91106,#CSO2_ITEM_NAME_SUB_IPAD,sub_ipad,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91107,#CSO2_ITEM_NAME_SUB_BIKE,sub_bike,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91108,#CSO2_ITEM_NAME_SUB_RAZOR,sub_razor,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91109,#CSO2_ITEM_NAME_SUB_DRDRE,sub_drdre,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91110,#CSO2_ITEM_NAME_SUB_VIPS,sub_vips,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91111,#CSO2_ITEM_NAME_SUB_DEP_STORE_50000,sub_dep_store_50000,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91112,#CSO2_ITEM_NAME_SUB_KFC,sub_kfc,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91113,#CSO2_ITEM_NAME_SUB_CULTURE_5000,sub_culture_5000,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91114,#CSO2_ITEM_NAME_SUB_CUPRAMEN,sub_cupramen,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91115,#CSO2_ITEM_NAME_SUB_NEXONCASH5000,sub_nexoncash5000,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91116,#CSO2_ITEM_NAME_SUB_GASH1000,sub_gash1000,default,bigmallsubscribe,item,item,,,,,,,,,,,,,,,,,,,
91117,#CSO2_ITEM_NAME_SUB_RESERVATION_TICKET,sub_reservation_ticket,default,item,item,item,,,,,,,,,,,,,,,,,,,
100001,#CSO2_ITEM_NAME_TOYHAMMER,toyhammer,basic,item,weapon,knife,,,,,,,,,,,,,,,,,,,
100002,#CSO2_ITEM_NAME_lr300,lr300,basic,item,weapon,rifle,,,,,,,,,,,,,,,,,,,
100003,#CSO2_ITEM_NAME_head_head_rokahat,head_rokahat,default,item,class,head,,,,,,,,,,,,,,,,,,,
100004,#CSO2_ITEM_NAME_back_rokabag,back_rokabag,default,item,class,back,,,,,,,,,,,,,,,,,,,
100005,#CSO2_ITEM_NAME_glove_roka,glove_roka,default,item,class,glove,,,,,,,,,,,,,,,,,,,
100006,#CSO2_ITEM_NAME_head_cowboy,head_cowboy,default,item,class,head,,,,,,,,,,,,,,,,,,,
100007,#CSO2_ITEM_NAME_k5_opal1,k5,opal1,item,weapon,pistol,,,,,,,,,,,,,,,,,,,
100008,#CSO2_ITEM_NAME_back_natary01doll,back_natary01doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100009,#CSO2_ITEM_NAME_random_box_04_shine_life,random_box_04_shine_life,default,item,item,item,,,,,,,,,,,,,,,,,,,
100010,#CSO2_ITEM_NAME_back_mari01doll,back_mari01doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100011,#CSO2_ITEM_NAME_back_choidoll,back_choidoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100012,#CSO2_ITEM_NAME_back_yuridoll,back_yuridoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100013,#CSO2_ITEM_NAME_back_tammydoll,back_tammydoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100014,#CSO2_ITEM_NAME_back_707doll,back_707doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100015,#CSO2_ITEM_NAME_back_mila02doll,back_mila02doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100016,#CSO2_ITEM_NAME_back_lisa02doll,back_lisa02doll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100017,#CSO2_ITEM_NAME_back_emmadoll,back_emmadoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
100018,#CSO2_ITEM_NAME_back_viperdoll,back_viperdoll,default,item,class,back,,,,,,,,,,,,,,,,,,,
999996,#CSO2_ITEM_NAME_MOUNT_MG,mount_mg,default,item,item,item,,,,,,,,,,,,,,,,,,,
999997,#CSO2_ITEM_NAME_MOUNT_CANNON,mount_cannon,default,item,item,item,,,,,,,,,,,,,,,,,,,
999998,#CSO2_ITEM_NAME_PRIAMMO,priammo,default,item,item,item,,,,,,,,,,,,,,,,,,,
999999,#CSO2_ITEM_NAME_SECAMMO,secammo,default,item,item,item,,,,,,,,,,,,,,,,,,,
900000,#CSO2_ITEM_NAME_solocompany1,solocompany1,default,item,item,item,,,,,,,,,,,,,,,,,,,
